stereo left,stereo right,selected img,label name,label id,roi params
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_371.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_371.jpg,right,backwards,5,"[420,266,85,85]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_372.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_372.jpg,left,backwards,5,"[268,251,89,87]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_373.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_373.jpg,right,backwards,5,"[388,292,105,101]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_374.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_374.jpg,left,backwards,5,"[208,334,100,106]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_375.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_375.jpg,right,backwards,5,"[371,376,126,105]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_377.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_377.jpg,right,backwards,5,"[373,291,102,111]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_378.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_378.jpg,left,backwards,5,"[191,106,111,108]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_379.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_379.jpg,right,backwards,5,"[300,126,131,119]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_380.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_380.jpg,left,backwards,5,"[126,179,110,110]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_381.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_381.jpg,right,backwards,5,"[331,153,106,89]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_382.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_382.jpg,left,backwards,5,"[195,101,81,82]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_383.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_383.jpg,right,backwards,5,"[363,107,88,79]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_384.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_384.jpg,left,backwards,5,"[224,230,84,83]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_385.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_385.jpg,right,backwards,5,"[346,365,85,82]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_386.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_386.jpg,left,backwards,5,"[216,393,72,77]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_387.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_387.jpg,right,backwards,5,"[351,343,80,75]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_388.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_388.jpg,left,backwards,5,"[221,335,73,77]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_389.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_389.jpg,right,backwards,5,"[357,372,80,89]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_390.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_390.jpg,left,backwards,5,"[216,321,73,81]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_391.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_391.jpg,right,backwards,5,"[355,271,83,83]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_392.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_392.jpg,left,backwards,5,"[181,248,72,79]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_393.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_393.jpg,right,backwards,5,"[329,182,91,75]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_394.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_394.jpg,left,backwards,5,"[137,83,105,83]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_395.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_395.jpg,right,backwards,5,"[297,85,140,112]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_396.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_396.jpg,left,backwards,5,"[52,199,151,139]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_397.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_397.jpg,right,backwards,5,"[321,360,151,121]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_398.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_398.jpg,left,backwards,5,"[171,358,102,102]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_399.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_399.jpg,right,backwards,5,"[326,309,83,81]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_400.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_400.jpg,left,backwards,5,"[200,297,74,77]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_401.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_401.jpg,right,backwards,5,"[340,303,82,74]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_402.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_402.jpg,left,backwards,5,"[216,302,84,83]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_403.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_403.jpg,right,backwards,5,"[353,336,100,89]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_404.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_404.jpg,left,backwards,5,"[187,277,94,89]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_405.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_405.jpg,right,backwards,5,"[342,191,106,90]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_406.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_406.jpg,left,backwards,5,"[166,254,107,105]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_407.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_407.jpg,right,backwards,5,"[334,232,111,100]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_408.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_408.jpg,left,backwards,5,"[184,146,101,94]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_409.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_409.jpg,right,backwards,5,"[360,132,106,101]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_410.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_410.jpg,left,backwards,5,"[170,218,105,97]"
/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_left/stereo_left_411.jpg,/home/arturokkboss33/gestures/biograd_mediumdark_rapid/stereo_right/stereo_right_411.jpg,right,backwards,5,"[334,290,88,90]"
