stereo left,stereo right,selected img,label name,label id,roi params
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_100.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_100.jpg,left,carry,6,"[399,208,78,114]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_101.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_101.jpg,right,carry,6,"[293,211,94,105]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_102.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_102.jpg,left,carry,6,"[389,217,98,101]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_103.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_103.jpg,right,carry,6,"[293,223,96,113]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_104.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_104.jpg,left,carry,6,"[395,219,92,114]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_105.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_105.jpg,right,carry,6,"[297,231,92,118]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_106.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_106.jpg,left,carry,6,"[396,248,93,116]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_107.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_107.jpg,right,carry,6,"[282,270,115,107]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_109.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_109.jpg,right,two,12,"[232,183,91,117]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_110.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_110.jpg,left,two,12,"[342,183,86,106]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_111.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_111.jpg,right,two,12,"[246,188,65,104]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_112.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_112.jpg,left,two,12,"[356,190,74,98]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_113.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_113.jpg,right,two,12,"[253,183,62,97]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_117.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_117.jpg,right,here,8,"[234,252,84,90]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_118.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_118.jpg,left,here,8,"[352,293,81,97]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_119.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_119.jpg,right,here,8,"[247,282,62,101]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_120.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_120.jpg,left,here,8,"[352,281,76,102]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_121.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_121.jpg,right,here,8,"[234,280,65,98]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_122.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_122.jpg,left,here,8,"[340,272,76,98]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_123.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_123.jpg,right,here,8,"[223,263,72,110]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_124.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_124.jpg,left,here,8,"[338,268,68,103]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_125.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_125.jpg,right,here,8,"[227,261,68,107]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_126.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_126.jpg,left,here,8,"[347,262,75,94]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_129.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_129.jpg,right,num_delimiter,10,"[264,153,84,90]"
/home/arturokkboss33/gestures/brodanski_may_1/stereo_left/stereo_left_130.jpg,/home/arturokkboss33/gestures/brodanski_may_1/stereo_right/stereo_right_130.jpg,left,end_comm,1,"[377,140,75,92]"
