stereo left,stereo right,selected img,label name,label id,roi params
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00000_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00000_right.jpg,left,start_comm,0,"[320,138,57,76]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00001_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00001_right.jpg,right,start_comm,0,"[244,119,55,83]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00002_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00002_right.jpg,left,start_comm,0,"[303,114,57,80]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00003_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00003_right.jpg,right,start_comm,0,"[234,111,63,81]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00004_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00004_right.jpg,left,start_comm,0,"[266,115,49,80]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00005_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00005_right.jpg,right,start_comm,0,"[93,116,68,79]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00006_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00006_right.jpg,left,start_comm,0,"[368,148,49,79]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00007_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00007_right.jpg,right,start_comm,0,"[273,131,52,83]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00008_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00008_right.jpg,left,start_comm,0,"[323,116,69,90]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00009_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00009_right.jpg,right,start_comm,0,"[240,120,57,89]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00010_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00010_right.jpg,left,start_comm,0,"[325,130,60,81]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00011_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00011_right.jpg,right,start_comm,0,"[229,125,68,81]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00012_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00012_right.jpg,left,start_comm,0,"[313,138,55,83]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00013_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00013_right.jpg,left,boat,7,"[335,296,107,68]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00014_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00014_right.jpg,right,boat,7,"[244,317,112,68]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00015_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00015_right.jpg,left,boat,7,"[330,323,97,79]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00016_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00016_right.jpg,right,boat,7,"[237,326,102,73]"
/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00017_left.jpg,/home/arturokkboss33/Databases/underwater_gestures/brodanski-B/stereo-imgs/brodanski-B_00017_right.jpg,left,boat,7,"[325,323,109,76]"
